N,P,K,ph,temperature,humidity,rainfall,crop,health
137,8,142,3.758051166287303,40.52694653690138,53.89844531558058,294.4278948236337,grapes,Poor
103,38,151,5.279016188093134,29.34660546023239,67.33164922249982,145.81569187836007,mango,Moderate
42,34,158,7.471368450269096,37.25926308933654,65.85234405813885,128.70696907873594,banana,Healthy
86,115,37,9.41296723370025,23.087549736403595,29.004438806790596,114.16522717100942,cotton,Moderate
127,122,145,7.566289757823685,17.689641337168638,43.29488947193666,79.89279397500516,blackgram,Poor
17,16,89,4.766547728538083,38.77668843929972,52.60738887530348,270.0917369506975,papaya,Poor
131,144,203,8.030588827620527,42.03050741641383,27.804168287204636,184.93522939662626,pigeonpeas,Poor
18,117,77,7.100687516703085,15.987005310870229,70.95265959305777,122.0882463771084,cotton,Moderate
119,58,22,9.175952674073415,14.526427632191975,33.54940864320788,102.55224832291458,mothbeans,Poor
113,6,155,4.325201242140368,13.179529926493547,54.776630307412674,101.58282596745539,papaya,Poor
107,30,137,8.709105951242321,14.175071501568759,67.11078418381541,285.4570075735342,maize,Poor
9,66,68,6.986831425522242,13.043591792610526,92.04213051567038,163.54828234398275,orange,Moderate
112,14,107,7.5179124472713585,40.22474571381704,82.75273191401166,130.22038523222085,cotton,Poor
6,15,25,7.805309808161461,39.90706184933986,78.89752167419478,124.240777354772,papaya,Poor
127,126,165,3.5430634382986925,26.3257107184342,93.34618088849771,296.071309478101,maize,Poor
77,142,136,6.245104423481852,18.70022616750632,62.030224181286,177.23671549413817,cotton,Moderate
135,41,37,5.372360777816816,31.197815561529833,46.44408802075604,192.023314291821,jute,Moderate
38,29,123,3.597880621850049,25.03736349784081,72.19058350049848,183.72511447449494,jute,Moderate
103,102,78,6.470339369965696,12.825453651882004,36.37913765261774,209.64879007892003,coconut,Moderate
4,12,102,6.151281316195215,39.847569876022575,73.1719402188383,47.698559807192694,muskmelon,Moderate
58,46,77,7.514008824720134,21.715511739379792,42.3612062219655,214.68544547469722,papaya,Moderate
90,101,90,3.8969043840428736,44.23397527235613,46.23490920499413,263.0955318998838,pomegranate,Poor
13,48,66,3.513942523149738,38.277966168924934,88.46063322289925,36.63753367417195,coffee,Poor
82,53,74,9.357761074793887,24.921140999627937,66.45833569836472,117.17135181486887,grapes,Healthy
51,33,158,3.83484124601713,40.749630905939924,47.874068320239054,104.98901059537958,kidneybeans,Moderate
44,115,39,6.859015219395218,20.061228724033846,15.776642372278626,54.65574028808901,kidneybeans,Healthy
13,101,79,4.706578880293419,40.373801016483235,28.915814052433255,46.31518982522952,banana,Poor
67,21,107,7.3041442783361665,12.5367029791793,41.59173517784316,282.4255896304233,chickpea,Moderate
85,67,173,6.441321034312834,40.645177367172735,38.37383392712974,35.76163825714755,lentil,Moderate
1,35,27,4.88775642495725,34.71107807322412,68.98197380809152,297.91807748335276,orange,Moderate
27,110,196,8.907166145501506,23.486469001448654,67.54836400085043,73.23207290483393,apple,Moderate
63,14,73,3.9769338635683935,30.73015007798001,35.32147370467634,224.30800797514453,blackgram,Moderate
41,104,136,4.664337253802089,36.93909254660315,93.10069328268744,180.9504468684733,rice,Poor
120,120,193,9.485667880416162,41.03467818413416,80.56514508553967,124.06475659434605,papaya,Poor
103,92,92,7.916283175598554,18.3116019102308,31.957029325194828,195.1263644314607,mothbeans,Poor
93,50,188,4.743380350040359,18.988304455195603,65.52791843100513,36.91812768427489,apple,Moderate
0,45,35,7.908872759371753,35.37269385576005,79.95786776249435,239.65162452212746,lentil,Moderate
42,134,157,5.944018191615876,11.553066812078837,27.086547733329674,296.5812978589027,mango,Moderate
132,103,36,4.902323866546427,25.774246249402935,19.68964830631083,199.95245122003476,blackgram,Moderate
48,82,109,6.405815669387206,33.38751819123503,89.04570818623698,87.78937373916014,apple,Moderate
15,22,126,5.465698700809567,38.595151185663426,23.467124414759546,182.27689315670165,banana,Poor
8,25,41,5.70575707863396,17.012760198637217,69.12579644063531,163.95781418031552,papaya,Moderate
84,63,58,5.967902950829402,41.04332201205577,44.53632663802165,237.5307856442401,banana,Healthy
12,10,142,9.485238688200763,42.24740562277676,92.2681112271242,261.7203418477867,lentil,Poor
124,117,61,4.2897560266932935,17.679741157730287,45.53107415151204,80.83552754101262,coffee,Moderate
2,24,151,6.6816217949166035,19.5026673947837,87.70386385041223,248.15681389210107,grapes,Poor
53,74,70,5.809483718880433,41.26066155685716,36.09236506870121,176.21840618242126,orange,Healthy
69,108,168,7.255241687739576,31.385201882983548,71.39586660866081,272.1173797793658,maize,Moderate
7,20,50,6.011518960281627,13.929875362417718,15.413470068082846,55.20905585087435,blackgram,Moderate
63,132,25,4.777499384239997,34.96732726742652,62.945551232249706,201.7764086923821,jute,Moderate
84,11,157,6.996927043452729,10.768093911074383,20.461136543356695,102.26247572596705,grapes,Moderate
77,142,134,7.963856058582321,11.208994901501432,84.44452852364225,160.64089940447911,mungbean,Poor
10,39,124,8.899626278100989,10.26974805188969,52.08114882089789,148.10239590968632,watermelon,Moderate
125,48,34,6.691601203753078,32.24581126150797,62.222449830167015,59.33488928787683,pomegranate,Healthy
122,40,92,6.561459786656614,18.5024658100641,78.90785405219346,45.6463828052887,mango,Moderate
100,89,197,7.72464821287222,24.07807577152723,52.539132741417646,63.59005355549725,blackgram,Moderate
44,109,36,5.704657773299395,24.533626636871663,45.110758477888,88.3743030609066,orange,Healthy
9,40,62,6.638503604087066,10.034979288284138,84.130407204468,279.240157967688,blackgram,Moderate
56,66,79,7.9769774286497235,21.167586641725617,62.17351364309987,240.12349642689793,kidneybeans,Moderate
132,58,178,8.945612115055924,12.954408140644912,62.20911017160127,21.67755762584126,coffee,Poor
98,138,150,7.382944874796552,21.959079241013097,54.03307996051203,165.46512946818848,kidneybeans,Healthy
60,111,174,6.9195166782913695,42.66313901299584,42.76649277690376,112.63187563200441,jute,Moderate
114,41,59,4.846214151232566,39.71114157294659,34.768672453246914,265.4534377301561,pomegranate,Poor
133,35,25,6.135672116827961,28.125281486722482,91.06692135757046,186.93826707875843,mothbeans,Moderate
5,121,140,7.4507775412053165,14.475782446973994,43.11009713578203,220.75964192033638,apple,Moderate
100,27,46,8.507854682179655,18.946499866199034,81.94204674025062,138.8484510186052,pomegranate,Moderate
54,29,105,8.338478787660762,13.78506915198568,33.15959887003159,223.3966415795034,papaya,Poor
83,69,124,7.779413074219732,10.902504239350401,88.98245393379533,173.1475566115136,orange,Moderate
57,98,13,5.817571344072063,43.86905027467207,76.48412607585395,126.05098449067003,maize,Moderate
5,112,133,9.36991165014825,36.598442701907274,56.376893847657534,24.746668953960558,cotton,Poor
98,104,63,9.431655579612027,15.95129246370539,80.83118656127692,70.193329856644,kidneybeans,Moderate
111,38,154,5.335861698532696,42.98999995509474,37.764060340961336,262.42955101255865,chickpea,Poor
62,53,29,7.9863159397373185,12.038799435992091,39.37266119261081,199.9166713273471,orange,Moderate
70,46,31,3.647694659745081,26.512677036477196,49.631932463319366,142.07232997762839,maize,Healthy
118,108,6,4.891682382310521,27.20044173492889,72.75620481233754,249.4089808228045,blackgram,Poor
45,26,114,7.746277810553137,20.258266929835294,92.99957684314204,136.1926900085126,mothbeans,Moderate
63,123,33,7.613158812945342,42.17738128589856,94.51495153064718,211.03403897451702,blackgram,Poor
81,47,174,5.428794345967459,34.11523877232136,48.09311879365961,209.8595349097005,blackgram,Moderate
99,22,105,8.44819822961307,29.729954701215544,36.907672127534596,232.16206116908344,chickpea,Poor
115,69,99,5.378258449170045,37.580412752652165,75.96348401385396,114.03573738415895,coffee,Moderate
130,110,186,9.378815353658702,21.404969385592473,85.02644271068127,115.95151810659758,grapes,Poor
39,97,73,5.909599392765142,44.330088628557,63.415515436561726,68.01507426703475,kidneybeans,Moderate
114,86,10,8.803759435516884,17.26597920963947,85.809337447344,206.98920279115944,cotton,Poor
122,103,118,7.05806142980032,38.53252626266325,94.99441232388857,214.18566660853537,maize,Poor
110,24,125,4.219844150239537,18.812119815794127,86.71167629068465,47.80121060766869,orange,Poor
92,28,98,7.850629053056701,29.25048905885433,30.55716759749096,157.17092804094872,coconut,Moderate
106,24,109,9.171983071607517,25.822202277464278,71.89392511224962,190.9116459440863,mango,Moderate
124,28,53,9.050606850638815,15.07993911928984,50.85547812699222,77.54863469897381,maize,Moderate
89,136,90,7.729435088116165,13.793776078191204,91.56550200526081,28.911904776473296,banana,Poor
79,124,113,4.284183968943637,24.05271202982052,31.443745735102073,164.17024177374168,mango,Moderate
54,69,57,9.072162278339546,15.091759245381411,63.73073006227473,140.95084431992908,apple,Moderate
42,31,112,6.356386574531051,29.679166114302276,52.81232429108043,158.44205088518763,pomegranate,Healthy
5,48,139,8.079862480247929,27.942511120105877,76.6666561867974,83.73721171394178,muskmelon,Moderate
11,122,14,9.175306914597098,30.255873651964354,54.62213949101999,195.00009874566524,grapes,Moderate
86,95,204,8.289675054077218,26.694151725517585,40.905294357337226,111.12832214404229,chickpea,Moderate
114,141,47,5.650541242132465,37.82538407761564,31.49343102871109,233.26904016974584,orange,Moderate
110,36,117,5.406390703573062,25.55775590541203,62.27881863852042,135.65181505449232,muskmelon,Moderate
107,93,80,3.7389502396307566,25.468733208856968,39.80733565684006,192.24857836261674,watermelon,Moderate
96,124,5,8.384703102224476,24.568906114671424,29.53925637557188,256.35063188179,maize,Poor
103,30,34,8.258648555615418,28.72518933872475,85.19123752571895,109.44921142653223,apple,Moderate
47,17,195,4.838831755441132,26.947629144430934,30.987640027897953,103.40643537832375,blackgram,Moderate
52,123,48,6.249985116438348,19.71424709706074,66.22179802624319,212.2938835157136,mango,Moderate
11,35,150,5.519337315319632,39.53328649524232,22.62799495903628,290.92430074754355,mungbean,Moderate
75,17,153,7.458863628887301,42.67445265639419,46.978204081952974,134.8645853103315,watermelon,Moderate
46,119,84,5.666400599617232,30.152325969060534,35.67761840990755,202.37255519677052,blackgram,Moderate
31,100,70,4.965746870331985,12.944438077657054,75.60364263083102,225.40417754847894,watermelon,Poor
116,11,59,5.979916074769384,37.2597508968428,62.557450390910496,111.5464397192744,blackgram,Moderate
115,141,148,7.094319168713817,22.15927928109498,85.57438673985129,143.4674536402631,cotton,Moderate
99,23,30,3.6534808223397377,40.617336530966284,54.8027037357701,56.493606810893134,papaya,Moderate
7,27,102,7.65532287628864,21.15470687649696,63.57758248507588,200.79394278142317,rice,Poor
103,139,100,4.987590948734711,27.198978435468334,50.116753781200316,161.91876741367204,orange,Moderate
124,40,159,9.285410268569205,29.171504857365107,74.00902736069503,274.47533168858115,chickpea,Moderate
22,92,203,7.617596670824044,27.548238542029853,50.76646338480042,136.6306735047346,coffee,Moderate
37,113,93,4.41228746354241,17.88799776348217,84.89783138202712,298.93450210434366,grapes,Poor
15,50,96,4.467592689472105,21.71044817002462,53.30024449167957,165.23152849548106,watermelon,Moderate
98,17,45,3.786359017744905,35.84648852405145,27.226439075949898,189.5248222686018,rice,Moderate
56,19,136,4.223841823732836,13.038044940719868,71.83763335333009,274.0723009575458,apple,Poor
74,117,125,8.358874595582378,29.142670719222494,64.67576890304771,226.81532581542788,cotton,Moderate
77,13,146,4.9654058156933605,32.42968867503626,37.69759435017291,36.9627073167717,lentil,Poor
91,67,81,8.646915919560145,28.787583294484314,93.87127319689695,171.9989063471862,jute,Moderate
127,26,41,8.104272408996048,16.615167316353475,19.928963455266366,102.09872098687104,muskmelon,Poor
48,56,21,8.85740160639196,16.02196469210819,79.71416229126145,62.39799014289308,pomegranate,Moderate
23,111,8,8.369547162656495,26.3411380704113,48.28001801931231,158.13105641586117,pigeonpeas,Moderate
7,37,40,4.023406609085314,11.729385251509942,51.919157926290865,226.46138099358924,rice,Moderate
95,6,194,9.329160011427643,19.98572129912209,26.088152636649564,293.91334774123584,watermelon,Poor
37,86,66,5.383855920810852,11.057445015367946,58.41046290851744,81.77458930765971,jute,Moderate
83,26,46,9.212093677508388,34.118425775398194,17.19810192129583,288.2382017234734,lentil,Moderate
50,97,107,5.19168442982156,28.79568312572323,76.19577743257507,64.69934781748447,blackgram,Moderate
33,82,52,7.649589160736573,39.526592629153484,42.8259632674365,115.48572595190016,apple,Moderate
49,114,54,3.705172311062019,28.090976449804153,20.83448934876726,134.31208249328748,apple,Moderate
100,66,23,4.237037049656172,28.70968806543463,28.12828248882972,86.26965117912316,cotton,Moderate
113,115,120,5.634013407645244,26.073635886084265,16.08572231050224,207.45492503389985,coconut,Moderate
101,20,185,5.894094355363479,38.60545824354703,70.81092182827113,41.60803337712143,watermelon,Moderate
82,14,69,8.335418544214203,37.78440543894119,84.08348592599413,123.81999857741458,lentil,Moderate
56,34,101,9.064765720578169,40.07403159417264,40.53923341454964,160.93936320778064,jute,Moderate
95,123,98,8.174584887598046,32.03285477382849,59.60366483807033,256.9894406617193,blackgram,Moderate
67,127,66,4.906050443154843,16.121806582436268,92.39268851494698,88.87821498624888,mango,Moderate
63,53,54,7.95663539606307,42.291814246561025,33.656222970882084,218.41169752751898,blackgram,Moderate
10,14,142,4.045802189135763,29.26175538572165,87.09238648453235,55.069834288057265,kidneybeans,Poor
22,69,140,4.206408898183924,29.37228419832509,49.634241153501655,196.32116798253452,watermelon,Moderate
128,136,105,3.933537578370091,25.05398321722909,44.14944706248639,262.15510329519066,coffee,Poor
58,110,33,5.775675478637709,17.02394756660871,27.277517775707658,128.05763734030387,grapes,Moderate
130,123,150,4.561088822283508,29.836291500626032,42.895794562568874,222.98741153686436,mango,Poor
18,51,120,5.150847510147246,15.149225993243906,71.19602248095786,213.3178457099556,kidneybeans,Poor
101,93,47,7.168871547056413,21.087073510351082,25.205274075812056,203.04357217589035,pomegranate,Moderate
34,22,99,3.748168012073252,40.82056426185443,93.05234164525123,116.79103791669255,mungbean,Poor
2,111,188,6.322128339279756,41.56148199994419,40.04580571003534,49.95787945856173,papaya,Moderate
15,23,124,9.142240823492765,41.06973494242526,77.95532711468606,274.18050790265,pigeonpeas,Poor
61,34,193,5.220169527864312,39.827379074629405,40.608777587834226,49.45603930040994,papaya,Moderate
4,72,101,4.561766184358897,17.220930438562668,22.00123552259333,224.90162807038564,jute,Poor
95,111,126,5.712168780136284,44.937056261570476,30.612349849751777,201.68704895637944,pomegranate,Moderate
129,137,164,4.702672926636421,14.972728527574604,92.30986625233098,279.3848468704894,rice,Poor
49,131,186,8.457001691323471,18.262500949575475,38.116491145378866,218.73671690619284,lentil,Poor
57,139,16,4.3055677105202115,21.787556524694253,78.53729068472305,127.29214649612051,apple,Moderate
22,49,11,8.686792407001317,30.329271498726435,35.912579161356646,198.34813139675447,cotton,Moderate
17,43,204,5.79998281769592,27.890558915328356,89.99941042484853,206.0081340359303,coffee,Moderate
73,84,17,8.88728726918144,19.323816722349633,31.09765334694697,254.9947869963049,watermelon,Poor
101,39,40,8.913346717015525,39.54316023537115,90.30280448506707,170.76554377214921,grapes,Moderate
8,89,163,7.330325024374399,31.740181186532407,60.908470905381634,268.2012117912128,mungbean,Moderate
17,38,157,4.882275416369801,36.37126056559744,49.360950193937605,287.30713592519015,coconut,Poor
81,34,105,6.857283998353891,28.62825257739923,70.87386278209472,273.0891457765363,blackgram,Healthy
127,119,153,4.180032840413073,28.57511501386495,91.57184191017295,265.60368545010044,apple,Poor
42,72,46,5.875163261423354,17.36111132822608,65.86304935113643,89.58067687060591,rice,Healthy
67,110,30,5.311461229127254,42.01528318834653,82.83553826636653,232.42438002399092,coffee,Poor
65,54,50,7.955696222861159,35.735121524675094,43.940912452962195,95.27762492583307,pomegranate,Moderate
99,51,159,3.8449181049732726,44.12129424630483,22.30538510127807,70.31812343852773,pomegranate,Moderate
72,136,187,8.059449491422463,16.7061075760803,17.660909488132983,253.16644284764334,grapes,Poor
94,16,10,7.828054430507014,24.809156490731446,42.278644134699384,127.90754015929897,mothbeans,Moderate
116,63,155,8.459457615184908,31.882622502774485,58.05780454721277,82.70616305539241,mothbeans,Moderate
5,103,112,7.631149358915786,14.284620607303395,50.70093755192837,108.48349916224215,mungbean,Poor
113,50,26,8.477681299076814,20.95400692467687,70.4475234069636,170.32088260523355,pigeonpeas,Moderate
56,124,88,5.828637920522079,25.004952028810415,40.645224070753315,273.3705986443863,maize,Moderate
102,109,98,6.4653561188234825,15.353444006234922,65.32242610481053,175.11885746209737,coffee,Moderate
111,65,5,8.365648869434677,42.991626135591574,34.47003256099447,193.09422189398794,pigeonpeas,Poor
55,77,130,5.003791926877644,28.751434787212837,56.255938113927925,131.8413665476832,jute,Moderate
114,104,120,7.619526294702268,11.530115100303908,71.52300574433632,292.1202381207203,rice,Poor
122,129,112,8.926088715985724,11.084618072912045,35.81483787119494,250.33912614337237,muskmelon,Poor
85,96,136,8.338974208425661,27.071850301096323,89.16773295314871,257.1126358234187,mungbean,Poor
128,86,80,3.790445810669624,16.729254085952732,55.89882968985613,184.74465690672355,coconut,Moderate
5,102,132,7.460835324517175,33.02973653900345,86.22963735983637,119.84671351537136,papaya,Moderate
39,104,76,5.961696740195529,24.74988628366642,44.109582065193216,278.9111605843234,coconut,Moderate
24,124,132,5.766951852483303,31.190360988077533,36.3843846070441,146.42656923778878,chickpea,Moderate
114,130,128,5.474514109550019,23.744142714191355,82.97649617295815,234.23796826347552,cotton,Poor
112,85,91,5.090535039990985,38.29588351034008,20.736820793858808,151.6612823983688,banana,Poor
103,134,7,3.6819609569806913,23.344860709285705,24.04572722133019,59.24338595205192,pigeonpeas,Poor
42,115,121,5.52649329676041,21.748690547210416,23.95322179276561,263.5752525941525,pomegranate,Moderate
13,85,164,8.186993702806193,31.555630845828055,25.1973760949691,184.5233512942149,blackgram,Poor
43,73,108,9.089642579290185,29.954931698061053,88.45911693200915,284.37681975789496,cotton,Moderate
138,127,151,7.328469392141012,13.93022905146973,84.52301945480295,248.52899287127505,grapes,Poor
46,83,167,4.520832794611439,20.554202539397295,91.14006041864988,66.72759982017841,chickpea,Moderate
28,42,124,9.264115679764547,29.955972862398202,59.17149990595607,171.61103596962616,pomegranate,Moderate
124,102,93,5.284769375774111,10.228950429906437,57.84267803726854,184.87078216497008,cotton,Poor
108,8,195,9.078253908556471,19.33847467795166,58.02872732001145,150.9099794070194,lentil,Poor
46,59,69,7.390484781700373,23.80460268065707,38.55003831893108,215.83739964366325,orange,Healthy
43,65,97,4.461219449668562,14.90823267179918,64.11970291962984,142.15578762982466,pomegranate,Moderate
30,45,128,4.087198893363533,10.878629988899334,79.32668280876294,159.7344224056847,watermelon,Moderate
135,46,175,7.318201089411465,38.04532842247261,40.49652030124712,287.1359798157722,watermelon,Moderate
62,47,197,4.815641143245487,21.97048359442013,90.74333449805793,274.32482119300505,blackgram,Moderate
103,65,47,9.11440812283816,18.82976776789183,33.81600648791306,153.86769214598732,cotton,Moderate
2,31,100,8.878034638886213,12.692703587484747,72.30125266231494,228.43268039009908,grapes,Poor
124,78,29,8.217279300807405,31.82368637572255,54.70518998840735,26.533104348976693,orange,Moderate
55,127,142,8.507071840332568,14.538645011748383,35.38081649757726,263.8961080896971,muskmelon,Poor
71,10,61,3.7406058918937592,39.90064042919978,82.04705783654077,258.10318128763436,mango,Poor
18,16,120,4.045076165497066,37.383991422574866,67.62720510604359,146.62197120468926,banana,Poor
94,22,121,4.629417667307176,26.077321297990963,75.46946412555002,115.37520468746594,lentil,Moderate
44,41,121,6.630221738223859,13.51905743102374,47.2245880707752,33.286640883153936,apple,Moderate
53,105,54,4.4528139538275715,34.18384802570776,59.865537376505756,24.32594636753709,kidneybeans,Moderate
78,75,165,3.839498179068298,40.397841331949856,63.4988897115985,25.94250605719152,watermelon,Moderate
86,13,69,7.145921089011685,44.3959791958054,81.18315727478924,82.71769989678995,watermelon,Moderate
129,7,79,7.864757760503274,14.376113482059965,67.49564576643823,137.60810454421596,pomegranate,Moderate
85,32,167,8.52396812334522,12.195610282480555,49.10915537005408,40.664648954657075,rice,Moderate
67,62,64,5.219360071397321,13.44933900688806,30.750176726200298,113.99577535384566,kidneybeans,Moderate
102,16,147,6.952459532483371,21.870009564352287,64.62794589281226,284.82563436105016,pigeonpeas,Moderate
51,107,144,7.544815462127407,25.579616238354014,31.470329311995755,101.36765954332188,maize,Moderate
139,85,176,3.7307384918428115,23.980367999070303,39.87110012613431,132.43992488029204,blackgram,Poor
123,9,22,6.9061925533499595,14.45517424947699,87.3963326820723,256.672344144686,kidneybeans,Poor
80,124,178,5.212607037659074,17.314079224868788,57.80907290549251,207.55664340340402,watermelon,Poor
52,47,46,5.8038623118541945,39.93636674884595,74.21393390439978,162.37216507329978,muskmelon,Healthy
2,42,23,5.321399678783484,14.278480242100079,60.28026404218767,46.81098829018065,grapes,Poor
85,77,60,9.025430936310803,22.871617310132187,21.118508679355415,187.87715197700015,banana,Moderate
135,64,92,3.578859732931889,20.651990629836252,40.336786333449375,227.5774287915815,maize,Moderate
13,117,132,7.588329132391266,33.747581652128986,82.12431058976112,57.56885275620563,chickpea,Poor
21,78,104,4.784058028703854,20.844800829495817,16.802031393974623,281.19703374886143,papaya,Poor
2,71,84,7.997309523426771,21.22418462791344,92.9757804454689,248.0388842283576,mango,Poor
121,139,198,5.211767390446237,25.677813478205017,56.05339693681962,121.98672297996609,coffee,Moderate
126,106,54,3.9892401208907398,19.36328168727608,50.96609166525344,42.383947927615694,pomegranate,Poor
31,50,98,4.577295653650405,26.38746750404464,89.182959255246,153.1645912829464,lentil,Moderate
135,67,163,5.22635947411373,24.607827613716374,56.938973224066835,197.98563697740929,rice,Moderate
138,82,200,7.573889066385831,38.98695855334559,83.66678135455493,28.284778196589308,blackgram,Poor
25,84,182,6.930476988871906,42.948720944908935,67.1847375441123,246.383982545549,jute,Moderate
82,113,155,5.723940628824775,31.22889635421556,70.49899376024891,92.58707764818891,chickpea,Healthy
10,102,71,7.7099594801434,22.159549059366732,75.67789622486285,150.41722118176213,mango,Moderate
98,63,186,8.31339902648395,14.712254853634533,78.70240600463754,129.2161237699895,apple,Moderate
58,34,25,8.094748670787254,41.376633736889076,25.92935552136911,178.16098599250014,maize,Moderate
137,69,116,4.0778920816791455,11.282623873790067,27.10960632556698,167.81558301565687,pomegranate,Poor
114,37,32,9.060981866390907,19.0881735314707,61.26131058675209,121.03432525524569,pomegranate,Moderate
111,129,20,9.12435282271785,41.75548678150313,23.071193855226237,51.213853550623156,mungbean,Poor
102,8,186,3.7813503715118335,30.928466487148555,76.96013661586102,53.67489177218318,lentil,Moderate
30,36,52,4.6640674670512565,25.10000342410398,61.503543534784164,76.20275072564571,banana,Moderate
60,99,152,7.276095166815607,31.35045267431873,47.48626622947831,55.932927075122,blackgram,Healthy
79,133,184,4.644548044105651,24.53725321923812,80.67801881818463,113.39726923150396,muskmelon,Moderate
100,133,84,4.653319022397566,12.812318928286384,87.25428318398454,156.85520065781668,jute,Poor
64,40,87,7.139524411403255,28.5607185567604,59.93715638934232,175.570004684492,cotton,Healthy
101,139,190,6.530190847281935,12.630079275679726,86.71156446073616,250.79634767678175,papaya,Poor
113,13,143,3.767403960674863,14.133896018222284,36.96326377250601,266.6687820471193,pigeonpeas,Poor
109,87,16,5.115514690739131,16.80147741023908,29.33763276326718,256.5257590991974,orange,Poor
39,119,54,6.14802469522815,16.30188179041226,23.674083207356553,81.61074996415343,rice,Moderate
76,87,98,9.487025480221627,13.582827778066918,37.18354826639964,68.30102878462836,pomegranate,Poor
132,126,6,6.38972858601151,10.93055914952295,33.98904120126136,77.70363227400509,mothbeans,Moderate
26,64,194,8.733280871742478,13.01759763036269,59.593309253469826,61.198966067679294,mothbeans,Moderate
132,80,87,4.094081513157879,13.002245693297976,34.10918785601885,116.86392725382534,apple,Poor
122,133,60,9.102876422922204,23.69867860730156,15.981476454885604,141.85458576480272,coffee,Moderate
51,75,96,3.5926233248235584,17.319293927592906,24.363567699982074,200.9132138402032,banana,Poor
58,46,142,6.244765104626096,14.530837810292317,47.56516386082922,251.2219785948822,grapes,Moderate
6,82,41,4.477618122936875,19.460599783275217,80.07044663453458,242.58330510622315,jute,Poor
7,18,104,4.15774679321266,29.091832121190777,79.94253200904318,92.74427165656333,coconut,Moderate
80,77,149,8.796814098202871,26.49060517627005,36.00404705484412,99.75641758524809,papaya,Moderate
49,49,143,6.1603171405039285,39.72643861233728,52.58233178949468,50.12592059344301,watermelon,Healthy
45,5,174,9.368311463012251,43.151660204598585,23.769023793454043,98.26224713342823,orange,Poor
64,78,178,8.97532767311895,42.30427413801264,56.32329105741691,50.10045689655797,maize,Moderate
10,88,82,7.941831819147716,19.192362895676194,50.286831666892226,39.19038914709826,apple,Poor
130,29,164,8.027618266574247,24.81341380450646,29.56445051327428,177.20401583798375,rice,Poor
84,33,93,5.226072595228273,43.81010358049869,56.39873654048906,118.49496618215314,orange,Moderate
124,10,163,6.489254297537332,22.27163429001744,88.00949256510557,35.753596175468246,mungbean,Moderate
101,8,91,8.754242719780308,44.20775008681338,73.8247114004129,113.28249517876952,blackgram,Poor
120,32,68,4.7005319984985,13.000021556352523,16.878596981556385,141.13822637915848,grapes,Moderate
124,102,101,9.412223277360695,20.45316657574108,20.317342047580027,118.75658550630696,maize,Poor
122,6,88,8.228009045530907,28.652467112003173,17.900257806733933,228.60209679932566,watermelon,Poor
17,134,144,7.918529560768871,15.663171360116866,79.67407765788964,137.20571952785576,cotton,Poor
35,125,194,8.286686484772696,36.17516282775209,56.21121348616953,149.15088818211544,coconut,Poor
77,85,150,8.96531568276272,32.06951506956116,48.68305609141765,29.05174513884149,chickpea,Moderate
74,62,190,3.720667510675817,18.843262385785728,27.38877218007427,224.67244302025503,jute,Poor
114,92,55,4.441959015246502,44.6848179878229,22.08752111046243,250.97574841988248,kidneybeans,Poor
12,5,57,9.301335937856301,37.227398947096894,26.150512899299283,226.78759596888713,pomegranate,Poor
64,91,5,7.096170427454518,28.204921530502673,22.15822789994183,242.06206138712216,papaya,Moderate
86,53,191,6.2669698690062585,25.58551954306912,32.030994906152365,214.3472305031738,coffee,Moderate
36,87,102,7.495671442316178,13.466740722003795,37.85154405810127,127.21342984688295,pomegranate,Moderate
3,120,16,8.145128901016701,37.93058049140252,47.47832531680849,106.05621056681372,blackgram,Poor
28,106,65,5.150555911987993,13.720253969039584,84.1277168653359,127.27568662258746,orange,Poor
1,27,199,5.810151999676468,34.319550872459395,41.67219211339343,230.93051501425506,coffee,Moderate
106,114,50,5.535567856204887,19.767841174852567,53.8251207940523,177.03318300142863,mango,Moderate
89,5,65,9.450538565344317,26.756582511560456,57.99002226222166,125.02197488782816,muskmelon,Moderate
74,111,148,9.298847478138002,29.888853802216804,81.56774752719048,137.6787783863462,pigeonpeas,Moderate
28,81,100,9.255498872760283,23.490291069032914,48.41927304698835,169.2047731304165,rice,Moderate
8,7,97,8.25164488167773,37.91433600516734,47.535971183017026,245.9822516927399,apple,Poor
118,143,40,7.44649483082537,29.196060358476565,59.18963686031482,110.56709146033967,grapes,Healthy
69,140,102,6.789579762579048,22.32912259221927,81.42207974434199,181.07358547473424,pomegranate,Moderate
52,141,192,9.431372584629685,33.27795305167493,47.89644186823091,114.29773359731266,kidneybeans,Moderate
0,134,92,4.2444828377901835,17.37462762858664,49.985987330845845,123.41061701807637,pomegranate,Poor
83,74,22,7.177747554358884,13.474140036882309,82.62118345559304,215.67907497527156,mango,Moderate
30,23,21,6.242912700009585,19.43693824238838,76.57153533613271,168.23032824593932,rice,Moderate
44,124,152,5.581855933355252,17.40457132957264,43.22752458736546,278.31895327538797,papaya,Moderate
15,30,29,5.512160649862119,44.773003494122676,72.8063027582693,172.83821295704058,kidneybeans,Moderate
60,87,141,9.439029159270914,40.189819773744446,61.33978372803292,63.642038986105185,lentil,Moderate
31,99,98,7.674750281275755,39.13607485189804,79.96339074200361,27.064074367822045,coconut,Poor
123,81,151,8.525336506125832,29.410482015944222,61.27710081257025,98.07031700997081,muskmelon,Moderate
